일시,최고기온,최저기온,일교차,강수량,평균습도,평균풍속,일조합,일사합,일조율,평균기온
1991-02-06,4.4,-4.8,9.2,,73.0,2.0,1.5,5.23,14.3,0.3
1991-02-07,3.8,-1.1,4.9,4.3,92.0,1.4,0.0,0.4,0.0,2.4
1991-02-08,4.1,-4.0,8.1,,60.5,1.5,9.2,13.71,87.6,-0.6
1991-02-09,8.4,-2.9,11.3,,55.5,1.8,6.1,10.0,57.5,2.8
1991-02-10,8.5,1.7,6.8,1.6,82.3,1.7,0.9,5.72,8.5,4.3
1991-02-11,5.8,0.5,5.3,0.1,75.5,3.0,1.9,5.22,17.9,2.5
1991-02-12,7.1,-2.5,9.6,,49.0,2.0,9.4,13.5,87.9,1.8
1991-02-13,10.0,-0.4,10.4,,48.3,1.4,7.5,11.11,70.1,3.6
1991-02-14,12.0,-0.6,12.6,0.0,46.0,2.3,4.3,8.96,39.8,4.9
1991-02-15,6.0,1.2,4.8,12.9,87.0,1.9,0.0,1.82,0.0,2.9
1991-02-16,7.6,-1.3,8.9,,52.0,1.5,6.8,11.82,63.0,2.1
1991-02-17,4.9,-3.3,8.2,,38.5,1.8,9.3,10.65,85.3,0.5
1991-02-18,2.8,-1.0,3.8,0.0,62.3,3.6,0.0,4.79,0.0,0.9
1991-02-19,-1.0,-7.6,6.6,,46.0,5.1,9.5,13.95,87.2,-4.5
1991-02-20,-0.8,-9.2,8.4,2.3,69.0,2.3,5.9,6.88,53.6,-4.9
1991-02-21,-3.5,-10.1,6.6,0.9,48.8,6.4,9.0,15.44,81.8,-7.1
1991-02-22,-8.4,-12.4,4.0,0.1,49.0,4.5,8.6,14.99,77.5,-9.9
1991-02-23,-6.8,-15.0,8.2,,43.8,4.3,9.4,14.59,84.7,-11.1
1991-02-24,-2.8,-13.0,10.2,,44.8,3.1,10.2,16.34,91.9,-8.0
1991-02-25,2.4,-9.3,11.7,,57.0,2.5,9.1,15.78,81.3,-3.5
1991-02-26,4.4,-3.7,8.1,,72.5,2.0,3.6,9.27,32.1,0.5
1991-02-27,5.2,1.2,4.0,2.5,79.8,1.9,0.0,2.71,0.0,2.9
1991-02-28,3.8,-3.2,7.0,2.2,62.8,4.4,8.6,11.19,76.1,1.1
1991-03-01,5.2,-6.0,11.2,,49.5,2.5,8.5,12.91,75.2,-0.9
1991-03-02,6.4,-3.4,9.8,,67.5,2.4,8.1,12.52,71.1,1.6
1991-03-03,8.4,-1.2,9.6,,62.0,2.1,8.3,14.33,72.8,3.2
1991-03-04,10.0,-2.3,12.3,,62.3,1.4,8.6,10.03,74.8,3.4
1991-03-05,13.0,0.3,12.7,,71.3,1.8,7.1,10.18,61.7,6.0
1991-03-06,11.1,0.5,10.6,,82.5,2.9,6.2,12.5,53.9,5.2
1991-03-07,9.0,2.0,7.0,0.0,62.5,3.5,3.1,7.17,26.7,5.8
1991-03-08,2.0,-0.1,2.1,37.4,93.0,4.4,0.0,1.46,0.0,1.0
1991-03-09,3.1,-0.2,3.3,1.0,87.5,1.9,0.0,6.48,0.0,1.4
1991-03-10,4.1,0.7,3.4,6.5,79.0,1.4,0.0,3.5,0.0,2.4
1991-03-11,7.6,0.9,6.7,0.5,72.5,2.1,0.0,5.63,0.0,4.5
1991-03-12,8.6,0.4,8.2,,62.5,3.1,9.4,17.33,79.7,4.0
1991-03-13,7.0,-1.0,8.0,,48.0,2.9,5.5,12.86,46.6,2.8
1991-03-14,4.5,-3.8,8.3,,43.0,3.4,10.3,18.79,86.6,0.3
1991-03-15,5.9,-2.5,8.4,,52.5,2.5,1.4,7.89,11.8,1.5
1991-03-16,5.8,-0.3,6.1,1.9,77.0,3.5,2.3,3.92,19.3,1.8
1991-03-17,8.4,-2.2,10.6,,51.3,2.7,9.8,17.74,81.7,2.8
1991-03-18,11.4,-0.9,12.3,,56.5,2.3,4.8,10.21,40.0,5.3
1991-03-19,16.4,3.4,13.0,,60.5,2.3,9.1,14.66,75.2,9.8
1991-03-20,14.8,6.9,7.9,0.7,76.3,2.8,2.3,6.04,19.0,11.1
1991-03-21,10.7,3.4,7.3,,51.3,3.8,7.2,11.56,59.5,6.8
1991-03-22,13.9,2.2,11.7,,48.8,2.1,5.3,10.92,43.4,7.2
1991-03-23,14.0,2.8,11.2,,60.0,2.4,10.1,15.46,82.8,8.2
1991-03-24,17.0,4.0,13.0,,62.3,1.8,8.9,11.68,72.4,10.2
1991-03-25,18.9,9.3,9.6,,55.8,2.3,8.0,13.56,65.0,12.7
1991-03-26,15.8,2.0,13.8,6.8,55.3,4.4,8.1,15.91,65.9,9.8
1991-03-27,5.6,1.9,3.7,9.6,81.8,3.7,0.0,3.55,0.0,3.9
1991-03-28,11.8,3.6,8.2,,61.3,2.1,8.5,14.16,68.5,7.0
1991-03-29,11.1,3.2,7.9,,69.3,2.8,1.1,8.43,8.8,7.0
1991-03-30,9.9,0.4,9.5,,52.8,4.1,9.6,17.72,76.8,5.0
1991-03-31,6.4,-1.9,8.3,1.1,52.0,3.8,7.9,17.99,63.2,1.1
1991-04-01,8.4,-3.4,11.8,,50.0,3.0,10.9,19.57,86.5,2.3
1991-04-02,11.2,0.0,11.2,,61.5,2.8,10.6,18.78,84.1,5.7
1991-04-03,13.9,4.8,9.1,,63.8,2.7,10.1,17.54,79.5,8.0
1991-04-04,15.0,2.8,12.2,,54.8,2.4,10.7,17.65,84.3,8.8
1991-04-05,15.8,2.6,13.2,,47.5,2.6,10.1,17.83,79.5,9.5
1991-04-06,19.5,6.8,12.7,,57.3,1.7,9.4,13.97,73.4,13.3
1991-04-07,24.1,9.8,14.3,,40.5,2.5,10.2,18.92,79.7,16.2
1991-04-08,22.7,9.2,13.5,,41.8,2.5,10.5,15.91,81.4,15.2
1991-04-09,23.6,9.1,14.5,,50.0,2.2,10.5,16.91,81.4,16.0
1991-04-10,22.4,12.3,10.1,0.0,52.0,1.3,0.9,5.44,7.0,17.2
1991-04-11,25.6,11.7,13.9,,45.8,2.2,6.4,14.85,49.2,19.2
1991-04-12,23.1,13.4,9.7,12.1,56.8,2.7,2.2,8.73,16.9,17.2
1991-04-13,14.7,10.0,4.7,5.5,79.0,3.5,1.2,5.52,9.2,12.7
1991-04-14,16.6,7.3,9.3,,59.5,3.1,11.3,20.84,86.3,11.4
1991-04-15,15.6,7.8,7.8,0.0,60.5,2.9,4.6,11.13,35.1,11.7
1991-04-16,21.9,5.6,16.3,,56.0,1.8,10.9,19.09,82.6,13.2
1991-04-17,19.7,7.9,11.8,14.2,65.0,1.8,1.7,6.13,12.9,12.7
1991-04-18,17.1,10.0,7.1,13.4,68.0,2.7,7.5,16.07,56.4,12.6
1991-04-19,17.7,6.2,11.5,,60.0,2.6,8.8,18.4,66.2,11.6
1991-04-20,17.3,6.4,10.9,,47.5,3.1,11.2,22.37,84.2,11.9
1991-04-21,18.8,5.9,12.9,,62.8,3.2,10.6,21.09,79.1,11.8
1991-04-22,20.1,7.8,12.3,,49.8,2.3,11.4,16.6,85.1,14.3
1991-04-23,23.6,8.5,15.1,,41.8,1.8,11.0,17.91,82.1,16.4
1991-04-24,22.3,12.9,9.4,0.0,57.0,2.1,8.3,20.84,61.5,17.1
1991-04-25,19.8,9.0,10.8,0.0,76.3,3.0,4.5,11.84,33.3,14.8
1991-04-26,18.9,5.9,13.0,,35.3,2.6,11.3,23.06,83.7,12.4
1991-04-27,21.4,6.7,14.7,,50.3,2.6,11.1,21.54,81.6,14.1
1991-04-28,21.5,9.6,11.9,0.1,67.5,2.6,7.9,15.81,58.1,14.8
1991-04-29,20.4,11.1,9.3,1.7,59.8,3.3,10.0,18.4,73.0,15.3
1991-04-30,19.2,9.0,10.2,1.5,69.0,5.4,7.7,18.82,56.2,13.0
1991-05-01,14.9,8.0,6.9,0.0,56.5,5.3,9.4,16.35,68.6,11.1
1991-05-02,16.0,7.6,8.4,,49.0,4.2,7.9,13.76,57.2,11.6
1991-05-03,19.6,7.6,12.0,,41.5,3.2,11.6,24.29,84.1,13.2
1991-05-04,20.1,7.4,12.7,,51.3,2.9,11.3,21.22,81.9,13.6
1991-05-05,24.7,7.5,17.2,,41.0,1.7,11.0,13.97,79.1,16.1
1991-05-06,17.2,11.7,5.5,7.9,57.8,2.3,0.0,3.5,0.0,14.1
1991-05-07,19.5,12.2,7.3,2.6,81.0,2.4,0.0,3.29,0.0,14.4
1991-05-08,18.1,11.2,6.9,2.1,73.3,3.4,9.0,16.79,64.3,14.2
1991-05-09,22.9,12.4,10.5,,55.0,3.0,10.6,22.7,75.7,17.0
1991-05-10,23.4,13.9,9.5,0.0,55.8,3.4,9.0,19.25,64.3,18.1
1991-05-11,23.0,12.0,11.0,,58.0,2.8,8.6,15.62,61.0,18.0
1991-05-12,23.0,13.0,10.0,,62.8,3.2,11.1,21.42,78.7,17.0
1991-05-13,23.5,13.1,10.4,,67.5,2.3,8.5,17.71,60.3,17.1
1991-05-14,26.8,11.1,15.7,,53.5,2.2,11.4,21.49,80.9,19.1
1991-05-15,24.6,12.0,12.6,0.0,58.5,3.3,8.2,17.28,57.7,18.3
1991-05-16,17.2,11.2,6.0,0.1,76.3,3.6,4.5,9.87,31.7,13.8
1991-05-17,22.2,11.1,11.1,,56.5,3.7,11.5,24.97,81.0,16.4
1991-05-18,23.9,11.6,12.3,,59.5,3.8,11.6,22.0,81.1,18.3
1991-05-19,27.6,16.3,11.3,,70.8,1.9,5.1,12.7,35.7,21.0
1991-05-20,30.2,17.3,12.9,,44.0,2.0,11.5,22.01,80.4,23.6
1991-05-21,29.6,16.3,13.3,,48.5,2.2,11.0,21.78,76.9,23.1
1991-05-22,29.5,16.0,13.5,,56.5,2.3,11.7,22.05,81.3,22.3
1991-05-23,31.1,20.4,10.7,,37.3,2.8,10.7,23.07,74.3,25.5
1991-05-24,23.6,19.3,4.3,4.0,69.3,2.2,0.0,5.12,0.0,21.0
1991-05-25,20.1,12.1,8.0,26.6,90.0,4.2,0.0,3.34,0.0,16.7
1991-05-26,13.4,12.0,1.4,39.9,92.0,4.5,0.0,2.65,0.0,12.8
1991-05-27,21.8,12.8,9.0,,55.5,2.7,1.1,13.2,7.6,16.9
1991-05-28,24.1,14.6,9.5,,44.0,2.3,9.1,22.79,62.8,19.0
1991-05-29,25.2,13.5,11.7,,54.8,2.2,12.0,23.01,82.8,19.4
1991-05-30,24.3,15.0,9.3,,60.3,1.7,5.1,13.32,35.2,19.9
1991-05-31,27.2,14.7,12.5,,64.8,2.4,11.5,19.49,78.8,20.5
1991-06-01,24.1,17.2,6.9,,62.8,2.8,6.5,17.18,44.5,19.6
1991-06-02,27.9,15.2,12.7,2.7,66.0,1.2,2.8,13.2,19.2,21.4
1991-06-03,22.7,17.1,5.6,0.6,76.3,2.0,0.0,6.37,0.0,20.4
1991-06-04,25.7,16.3,9.4,,74.8,2.8,7.1,18.24,48.6,20.1
1991-06-05,26.1,16.3,9.8,,73.3,2.6,9.3,18.03,63.7,20.8
1991-06-06,29.2,16.2,13.0,,57.8,2.3,12.4,21.39,84.9,22.3
1991-06-07,30.4,16.7,13.7,,49.0,1.7,11.6,21.09,78.9,23.8
1991-06-08,30.9,19.1,11.8,,55.8,2.2,8.1,18.24,55.1,24.6
1991-06-09,25.0,20.3,4.7,7.3,83.5,1.4,0.9,4.31,6.1,22.1
1991-06-10,25.8,18.5,7.3,,84.3,2.3,1.0,12.21,6.8,22.3
1991-06-11,24.9,20.1,4.8,26.6,91.0,4.0,0.0,2.68,0.0,22.2
1991-06-12,24.5,17.9,6.6,2.4,79.3,5.3,4.8,14.6,32.7,21.2
1991-06-13,26.9,16.8,10.1,,74.8,3.1,11.2,23.81,76.2,21.0
1991-06-14,30.0,17.0,13.0,,61.5,1.9,11.1,22.55,75.5,23.5
1991-06-15,30.9,19.2,11.7,,57.3,1.6,6.6,17.46,44.9,25.2
1991-06-16,30.9,20.8,10.1,,62.3,2.2,5.6,14.81,38.1,24.4
1991-06-17,26.9,18.4,8.5,,66.8,2.4,6.3,15.66,42.9,21.8
1991-06-18,28.3,16.7,11.6,,42.3,1.3,10.4,20.06,70.3,22.7
1991-06-19,28.9,16.9,12.0,,45.5,1.9,8.4,19.1,56.8,22.6
1991-06-20,25.0,18.5,6.5,0.7,73.0,2.3,3.7,9.79,25.0,21.4
1991-06-21,28.3,16.3,12.0,,70.5,2.7,11.1,23.43,75.0,21.7
1991-06-22,28.6,18.5,10.1,,75.3,2.3,9.9,20.59,66.9,22.6
1991-06-23,29.8,18.7,11.1,7.0,79.3,1.9,10.0,17.8,67.6,21.8
1991-06-24,27.4,18.8,8.6,0.0,73.5,2.1,6.4,15.44,43.2,22.7
1991-06-25,29.1,20.6,8.5,,65.0,1.6,5.6,15.73,37.8,24.8
1991-06-26,26.3,21.2,5.1,0.3,78.5,2.5,2.1,9.23,14.2,23.1
1991-06-27,27.9,20.9,7.0,,75.5,3.6,3.5,14.5,23.8,23.8
1991-06-28,31.8,22.3,9.5,0.0,75.0,2.7,7.2,15.3,49.0,25.7
1991-06-29,25.8,19.5,6.3,34.2,89.0,3.0,0.0,2.05,0.0,23.6
1991-06-30,29.0,18.0,11.0,,78.8,1.7,8.5,19.25,57.8,23.7
1991-07-01,24.6,20.5,4.1,17.7,90.0,1.8,0.0,2.77,0.0,22.9
1991-07-02,29.5,18.7,10.8,,78.8,1.6,8.7,18.13,59.2,24.0
1991-07-03,30.8,21.0,9.8,,74.0,1.9,8.5,17.28,57.8,25.2
1991-07-04,31.2,23.0,8.2,1.7,72.8,1.8,7.1,18.92,48.3,26.2
1991-07-05,29.9,22.5,7.4,,71.0,2.4,11.6,24.21,78.9,25.7
1991-07-06,29.6,21.4,8.2,,75.5,1.9,6.6,21.09,44.9,24.9
1991-07-07,25.6,18.8,6.8,44.0,84.8,2.3,0.4,2.85,2.7,22.0
1991-07-08,25.7,18.0,7.7,,80.8,1.1,1.2,9.43,8.2,21.8
1991-07-09,24.5,19.4,5.1,0.2,84.0,1.1,0.9,4.63,6.2,22.1
1991-07-10,27.6,20.3,7.3,,79.8,2.4,8.2,15.72,56.2,23.3
1991-07-11,25.2,20.1,5.1,,80.3,1.1,0.0,5.35,0.0,22.6
1991-07-12,29.4,19.2,10.2,0.0,72.3,1.4,7.2,14.72,49.3,24.0
1991-07-13,29.1,20.4,8.7,0.0,73.0,2.3,7.7,14.75,52.7,24.5
1991-07-14,29.1,21.8,7.3,,74.3,2.1,3.4,12.22,23.4,25.2
1991-07-15,24.5,21.6,2.9,42.2,94.3,1.2,0.0,1.7,0.0,23.1
1991-07-16,26.7,21.5,5.2,12.7,88.8,2.9,0.0,7.82,0.0,23.4
1991-07-17,28.6,21.7,6.9,1.7,89.8,1.5,5.9,10.65,40.7,24.5
1991-07-18,30.3,22.6,7.7,1.0,81.0,1.8,5.6,13.96,38.6,25.7
1991-07-19,27.4,22.5,4.9,66.7,92.8,4.2,0.0,2.99,0.0,24.3
1991-07-20,25.9,20.9,5.0,49.0,91.8,2.5,0.8,5.18,5.6,24.6
1991-07-21,25.9,22.9,3.0,39.8,97.0,2.2,0.4,2.52,2.8,24.5
1991-07-22,27.3,23.5,3.8,3.3,91.3,5.4,0.5,5.53,3.5,25.9
1991-07-23,27.9,22.9,5.0,30.7,85.8,4.9,2.1,6.53,14.7,25.0
1991-07-24,25.7,22.8,2.9,17.7,94.8,4.0,0.0,3.62,0.0,24.3
1991-07-25,24.4,21.0,3.4,140.2,97.3,2.5,0.0,0.79,0.0,22.0
1991-07-26,27.0,19.7,7.3,,86.3,2.8,6.7,14.13,46.9,23.6
1991-07-27,29.5,22.0,7.5,,83.8,1.6,6.1,14.24,43.0,25.2
1991-07-28,32.0,22.3,9.7,5.9,78.8,1.9,7.1,14.15,50.0,27.1
1991-07-29,30.3,25.0,5.3,1.3,75.8,2.8,2.9,11.2,20.4,27.0
1991-07-30,27.7,22.9,4.8,11.5,85.0,2.6,6.9,10.63,48.6,24.7
1991-07-31,29.5,21.8,7.7,0.5,85.3,1.2,1.2,7.97,8.5,25.3
1991-08-01,30.3,24.0,6.3,0.4,77.0,1.9,2.8,12.81,19.9,27.0
1991-08-02,24.4,20.1,4.3,43.7,89.8,1.8,0.0,4.93,0.0,22.3
1991-08-03,28.3,21.1,7.2,0.0,81.3,1.7,6.2,13.6,44.0,24.4
1991-08-04,25.9,21.7,4.2,1.1,81.8,1.3,0.1,6.62,0.7,23.6
1991-08-05,30.0,19.8,10.2,0.0,74.0,1.2,6.8,15.75,48.6,24.0
1991-08-06,28.2,19.8,8.4,7.9,74.8,1.2,5.9,13.24,42.4,23.7
1991-08-07,28.7,19.7,9.0,0.0,84.3,1.9,8.5,14.45,61.2,23.4
1991-08-08,30.8,20.6,10.2,,69.3,1.4,10.0,18.95,71.9,25.7
1991-08-09,25.4,20.9,4.5,0.0,70.5,2.7,0.0,6.24,0.0,23.2
1991-08-10,29.5,21.7,7.8,,65.5,2.7,5.2,15.85,37.7,25.1
1991-08-11,30.9,21.1,9.8,,63.3,1.8,9.5,17.87,68.8,25.8
1991-08-12,31.5,21.6,9.9,,69.3,2.0,11.0,17.94,79.7,26.3
1991-08-13,31.8,22.5,9.3,,78.0,1.5,9.4,15.46,68.6,27.1
1991-08-14,33.2,24.3,8.9,,75.0,2.0,8.2,16.29,59.9,28.1
1991-08-15,34.2,24.6,9.6,0.0,72.5,1.6,9.1,18.33,66.9,28.6
1991-08-16,31.4,24.3,7.1,,76.3,1.7,3.5,11.82,25.7,27.6
1991-08-17,31.5,24.8,6.7,,80.8,0.8,1.1,7.48,8.1,27.3
1991-08-18,31.6,25.0,6.6,0.0,76.8,1.3,6.8,12.3,50.4,27.3
1991-08-19,31.5,23.2,8.3,0.0,78.5,1.2,5.0,9.72,37.0,27.0
1991-08-20,34.7,23.0,11.7,,66.3,1.2,10.1,16.96,74.8,29.1
1991-08-21,33.2,24.0,9.2,,59.5,2.7,11.4,20.93,85.1,27.9
1991-08-22,29.3,23.0,6.3,0.0,63.8,2.8,3.0,6.13,22.4,25.8
1991-08-23,24.4,20.4,4.0,14.3,77.0,3.5,0.0,3.06,0.0,22.5
1991-08-24,29.9,21.4,8.5,0.8,64.8,4.7,5.0,15.23,37.6,25.2
1991-08-25,30.1,23.1,7.0,,70.8,2.4,6.7,15.15,50.4,26.3
1991-08-26,30.0,19.7,10.3,,56.5,2.8,10.7,19.82,80.5,25.7
1991-08-27,29.1,16.3,12.8,,43.8,2.5,11.4,22.32,86.4,23.0
1991-08-28,29.7,15.7,14.0,,47.3,1.8,11.4,21.8,86.4,23.2
1991-08-29,31.8,18.2,13.6,,58.0,2.0,10.1,17.44,77.1,25.1
1991-08-30,29.1,21.1,8.0,0.0,71.0,2.4,9.0,17.53,68.7,24.4
1991-08-31,29.2,21.8,7.4,0.0,75.0,2.9,5.8,12.21,44.3,24.3
1991-09-01,30.5,21.6,8.9,,73.8,1.8,9.3,15.1,71.5,25.5
1991-09-02,30.2,21.0,9.2,,69.0,1.6,5.5,12.56,42.3,25.7
1991-09-03,25.1,21.1,4.0,5.4,82.3,0.9,0.0,2.5,0.0,22.6
1991-09-04,23.4,19.5,3.9,51.8,89.5,2.2,0.5,4.37,3.9,21.0
1991-09-05,23.2,21.3,1.9,38.7,93.8,2.4,0.0,1.15,0.0,22.0
1991-09-06,25.9,19.5,6.4,32.2,84.3,1.3,2.6,8.93,20.3,21.7
1991-09-07,29.6,18.7,10.9,,69.8,1.1,10.1,16.43,78.9,23.5
1991-09-08,31.0,18.9,12.1,,65.0,1.5,10.6,17.55,82.8,24.8
1991-09-09,29.8,19.2,10.6,,69.8,1.4,7.9,13.87,62.2,24.9
1991-09-10,28.0,20.5,7.5,0.0,75.0,1.7,2.4,8.78,18.9,23.9
1991-09-11,24.2,20.4,3.8,0.0,77.0,2.7,0.3,6.3,2.4,22.5
1991-09-12,26.2,16.7,9.5,,60.8,1.6,5.0,12.08,39.7,21.2
1991-09-13,28.7,15.0,13.7,,58.0,1.6,10.2,18.19,81.0,22.0
1991-09-14,28.0,19.1,8.9,,53.5,2.9,9.8,18.08,78.4,22.7
1991-09-15,27.2,17.1,10.1,,52.8,2.0,9.0,16.11,72.0,21.7
1991-09-16,27.0,16.9,10.1,,50.3,1.8,10.3,18.02,83.1,21.8
1991-09-17,25.8,17.1,8.7,,58.5,1.1,6.0,11.38,48.4,21.2
1991-09-18,28.1,17.5,10.6,,59.8,1.5,10.3,17.1,83.1,22.8
1991-09-19,25.2,17.9,7.3,,62.3,2.7,9.4,12.79,76.4,21.5
1991-09-20,22.6,13.7,8.9,5.2,72.3,2.5,7.7,12.6,62.6,17.5
1991-09-21,24.0,14.8,9.2,1.3,70.0,1.0,6.6,11.96,54.1,19.3
1991-09-22,26.2,15.5,10.7,,66.8,1.1,8.0,14.19,65.6,19.8
1991-09-23,23.1,15.6,7.5,,73.8,1.4,1.1,6.94,9.0,19.1
1991-09-24,23.6,15.8,7.8,,76.8,1.8,9.2,12.43,76.0,19.8
1991-09-25,24.2,15.7,8.5,,75.0,1.3,5.5,8.4,45.5,19.5
1991-09-26,21.4,16.8,4.6,11.6,77.8,1.8,1.4,4.09,11.7,18.6
1991-09-27,19.0,16.2,2.8,29.0,82.3,1.9,0.0,2.66,0.0,17.9
1991-09-28,21.4,13.0,8.4,,58.5,2.7,10.5,17.49,87.5,16.7
1991-09-29,22.5,10.1,12.4,,70.3,1.1,10.2,14.47,85.7,16.1
1991-09-30,21.0,11.5,9.5,,77.0,1.0,4.3,7.93,36.1,15.7
1991-10-01,25.8,11.1,14.7,,67.8,1.6,10.7,15.46,90.7,18.0
1991-10-02,23.6,14.1,9.5,,77.8,2.1,7.7,10.91,65.3,18.4
1991-10-03,21.7,16.0,5.7,0.0,78.8,1.7,1.3,5.38,11.0,18.7
1991-10-04,20.8,11.9,8.9,1.0,66.5,2.9,9.9,15.26,84.6,15.9
1991-10-05,21.3,10.2,11.1,,63.8,1.6,10.0,12.32,85.5,15.5
1991-10-06,22.2,10.5,11.7,,70.0,2.1,9.5,12.47,81.9,16.6
1991-10-07,18.8,8.7,10.1,,50.8,1.9,10.4,16.02,89.7,13.3
1991-10-08,23.5,8.8,14.7,,61.5,1.4,8.4,13.66,72.4,15.7
1991-10-09,24.6,11.0,13.6,,56.3,1.5,9.6,14.68,83.5,17.3
1991-10-10,24.1,11.0,13.1,,50.0,1.1,10.2,14.28,88.7,17.4
1991-10-11,25.2,10.7,14.5,,46.8,1.0,10.0,14.42,87.7,17.4
1991-10-12,24.2,11.5,12.7,,56.0,0.9,5.8,9.39,50.9,17.0
1991-10-13,24.2,11.0,13.2,,62.5,2.1,9.0,12.06,78.9,17.4
1991-10-14,17.7,9.3,8.4,,43.8,3.3,9.8,14.42,86.7,13.4
1991-10-15,17.9,6.7,11.2,,56.5,1.8,7.3,11.78,64.6,12.5
1991-10-16,17.4,10.6,6.8,13.8,76.0,2.2,0.0,2.75,0.0,13.3
1991-10-17,17.2,9.5,7.7,3.2,68.0,3.4,9.6,14.15,85.7,12.8
1991-10-18,20.6,8.3,12.3,,66.3,3.6,8.3,9.3,74.1,13.2
1991-10-19,13.0,5.4,7.6,,52.8,3.9,9.3,13.83,83.8,9.3
1991-10-20,14.1,5.2,8.9,,47.3,2.5,9.8,13.65,88.3,9.8
1991-10-21,17.0,4.1,12.9,,58.5,1.9,9.7,11.77,87.4,10.9
1991-10-22,14.8,5.4,9.4,,38.8,2.4,9.8,14.13,89.1,10.5
1991-10-23,17.1,5.7,11.4,,60.3,1.1,6.8,8.3,61.8,11.1
1991-10-24,16.3,7.5,8.8,5.7,68.3,1.6,5.8,6.83,53.2,11.5
1991-10-25,18.3,7.7,10.6,3.6,74.0,1.5,6.4,8.77,58.7,12.4
1991-10-26,22.3,10.4,11.9,0.0,64.0,3.1,6.8,8.59,62.4,15.0
1991-10-27,14.9,8.0,6.9,,58.8,3.4,8.9,11.67,82.4,11.0
1991-10-28,15.3,6.2,9.1,,59.8,1.7,8.6,10.46,79.6,10.6
1991-10-29,16.4,4.8,11.6,,71.3,1.1,9.5,10.12,88.0,10.5
1991-10-30,17.0,8.0,9.0,,63.0,1.8,8.3,9.61,77.6,11.7
1991-10-31,18.1,4.5,13.6,,58.0,1.2,7.9,8.75,73.8,10.9
1991-11-01,16.2,5.7,10.5,,72.3,1.5,6.4,7.66,60.4,10.8
1991-11-02,15.7,6.7,9.0,,74.5,1.8,2.6,4.88,24.5,11.5
1991-11-03,14.2,1.7,12.5,0.0,63.5,3.3,2.8,4.61,26.4,10.3
1991-11-04,9.3,-1.6,10.9,,31.8,1.8,8.6,8.55,81.9,3.7
1991-11-05,14.7,1.3,13.4,,46.3,1.1,6.3,8.64,60.0,7.8
1991-11-06,17.6,5.7,11.9,,59.5,1.0,8.1,8.52,77.9,11.0
1991-11-07,11.0,6.5,4.5,16.3,81.5,1.6,0.0,1.21,0.0,9.3
1991-11-08,10.6,3.8,6.8,0.0,58.8,3.4,9.0,10.76,86.5,7.0
1991-11-09,9.6,1.0,8.6,6.8,58.5,1.5,4.2,10.38,40.4,6.4
1991-11-10,7.7,2.3,5.4,,64.5,2.9,8.2,10.21,79.6,4.9
1991-11-11,5.8,0.0,5.8,,58.3,2.7,7.3,8.99,70.9,2.3
1991-11-12,10.4,1.8,8.6,0.0,60.0,2.4,5.4,6.71,52.4,6.3
1991-11-13,12.3,4.4,7.9,0.0,54.0,2.2,9.0,9.62,88.2,8.1
1991-11-14,8.4,1.5,6.9,,41.5,2.6,8.7,9.79,85.3,4.6
1991-11-15,9.4,-0.7,10.1,,47.0,1.7,9.1,9.29,89.2,3.8
1991-11-16,11.2,0.1,11.1,0.5,63.3,2.3,7.3,7.2,71.6,5.9
1991-11-17,10.6,4.4,6.2,,72.3,2.2,8.2,8.91,81.2,7.1
1991-11-18,11.3,1.2,10.1,0.0,71.5,1.3,4.8,6.27,47.5,6.2
1991-11-19,9.9,3.7,6.2,11.2,73.0,3.4,3.6,4.97,35.6,6.3
1991-11-20,8.8,0.3,8.5,,52.3,2.3,8.0,8.88,80.0,4.5
1991-11-21,12.3,4.6,7.7,,60.0,1.9,4.8,5.97,48.0,7.8
1991-11-22,12.6,7.1,5.5,0.0,66.5,1.4,1.5,3.3,15.0,9.9
1991-11-23,12.7,3.0,9.7,0.2,70.5,2.9,6.5,6.28,65.0,9.1
1991-11-24,4.6,-1.6,6.2,,46.8,3.4,9.1,8.8,91.9,1.3
1991-11-25,7.7,-4.0,11.7,,43.3,1.2,7.1,6.59,71.7,1.2
1991-11-26,9.1,-1.9,11.0,,44.0,1.5,8.4,8.62,84.8,3.4
1991-11-27,9.7,0.4,9.3,,44.0,1.5,6.2,5.83,62.6,4.7
1991-11-28,10.9,3.3,7.6,,56.5,1.7,4.4,5.59,44.9,6.3
1991-11-29,11.5,1.7,9.8,,74.5,1.3,5.9,5.9,60.2,6.2
1991-11-30,11.0,2.0,9.0,,60.8,2.2,4.3,4.74,43.9,6.6
1991-12-01,7.8,-1.2,9.0,,50.0,1.3,7.5,6.13,76.5,2.9
1991-12-02,8.8,-0.5,9.3,0.2,57.3,1.5,3.1,4.24,31.6,4.2
1991-12-03,7.3,-0.6,7.9,,50.8,3.2,7.7,7.5,79.4,2.8
1991-12-04,8.4,-3.3,11.7,,54.5,1.6,6.3,5.83,64.9,2.6
1991-12-05,12.3,1.8,10.5,,56.0,1.6,7.5,6.37,77.3,6.1
1991-12-06,12.8,2.4,10.4,,59.5,2.0,2.1,3.19,21.6,8.1
1991-12-07,10.9,6.2,4.7,,80.3,1.7,1.0,3.19,10.3,8.4
1991-12-08,6.4,-0.9,7.3,0.0,83.3,2.8,0.0,0.56,0.0,3.8
1991-12-09,1.8,-3.8,5.6,,51.0,2.8,8.3,7.01,86.5,-1.0
