기준년월,관광객 유형,제주 대분류,제주 중분류,업종명,성별,연령대별, 카드이용금액 , 카드이용건수 ,건당이용금액,데이터기준일자
2015-07,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,20대,8030220,608,13208,2017-02-16
2015-07,내국인 관광객,제주시,연동,스넥,여,20대,11235700,852,13187,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,기타음료식품,남,40대,263100,20,13155,2017-02-16
2015-07,내국인 관광객,제주시,노형동,약국,여,50대,1374900,105,13094,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,의원,여,30대,221900,17,13053,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,여,40대,1917700,147,13046,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,기타음료식품,남,30대,2360500,181,13041,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,정장(여성),여,20대,221160,17,13009,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스넥,남,30대,3829600,295,12982,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,기타음료식품,여,20대,1101240,85,12956,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,여,50대,256600,20,12830,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,약국,여,30대,2433510,191,12741,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,의원,남,30대,1284400,101,12717,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,남,40대,5240240,414,12658,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스넥,여,30대,4211800,335,12573,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,남,30대,4714120,377,12504,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,20대,2396280,192,12481,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,30대,324480,26,12480,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,30대,137050,11,12459,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스넥,남,20대,2797200,231,12109,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,30대,855310,71,12047,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,20대,1455010,122,11926,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,여,40대,2980100,250,11920,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,20대,6007260,505,11896,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,20대,404290,34,11891,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,기타음료식품,남,20대,426900,36,11858,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,남,20대,3864800,329,11747,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,스넥,여,30대,258100,22,11732,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,의원,남,50대,504200,43,11726,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,의원,남,30대,328200,28,11721,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,20대,1944620,169,11507,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,여,50대,1147850,100,11479,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스넥,여,20대,3923000,344,11404,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,약국,남,40대,1248860,110,11353,2017-02-16
2015-07,내국인 관광객,제주시,연동,약국,여,20대,1947290,172,11321,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,의원,여,50대,158500,14,11321,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,남,20대,5731250,510,11238,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,여,50대,960600,86,11170,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,남,30대,7236620,650,11133,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,남,40대,1769200,159,11127,2017-02-16
2015-07,내국인 관광객,제주시,노형동,약국,남,30대,2448500,221,11079,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,여,30대,3980580,360,11057,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,약국,여,20대,1382020,126,10968,2017-02-16
2015-07,내국인 관광객,제주시,노형동,약국,여,30대,3789230,346,10952,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,20대,631900,58,10895,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,여,40대,1587600,146,10874,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,기타음료식품,여,20대,1993600,185,10776,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,여,40대,526450,49,10744,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,20대,816440,76,10743,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,기타음료식품,남,20대,1491550,139,10731,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,남,50대,431900,41,10534,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,남,50대,373600,36,10378,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,20대,474700,46,10320,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,여,50대,713300,70,10190,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,여,30대,5264600,517,10183,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,여,50대,232700,23,10117,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,여,50대,603600,60,10060,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,남,30대,2004300,200,10022,2017-02-16
2015-07,내국인 관광객,제주시,노형동,스넥,여,20대,5291980,530,9985,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,의원,여,30대,207200,21,9867,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,약국,남,20대,597590,61,9797,2017-02-16
2015-07,내국인 관광객,제주시,노형동,약국,남,20대,762800,78,9779,2017-02-16
2015-07,내국인 관광객,제주시,연동,약국,남,30대,1756340,180,9757,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,스넥,여,20대,5248350,539,9737,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,약국,남,50대,155400,16,9713,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,여,50대,181900,19,9574,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,약국,남,30대,1664100,174,9564,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,남,20대,1440420,152,9476,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,기타음료식품,남,20대,217500,23,9457,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,남,50대,160700,17,9453,2017-02-16
2015-07,내국인 관광객,제주시,연동,약국,남,20대,1157070,123,9407,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,여,40대,205900,22,9359,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,스넥,남,20대,148700,16,9294,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,기타음료식품,남,20대,1017740,110,9252,2017-02-16
2015-07,내국인 관광객,제주시,연동,기타음료식품,여,20대,302950,33,9180,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,남,50대,820400,90,9116,2017-02-16
2015-07,내국인 관광객,제주시,연동,기타음료식품,여,30대,244200,27,9044,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,20대,90260,10,9026,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,기타음료식품,남,30대,126000,14,9000,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,20대,89500,10,8950,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,남,50대,400100,45,8891,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,의원,남,20대,265300,30,8843,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,남,40대,650200,74,8786,2017-02-16
2015-07,내국인 관광객,제주시,연동,슈퍼 마켓,남,20대,5316390,609,8730,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,여,40대,495300,58,8540,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,남,40대,455700,54,8439,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,남,40대,672200,80,8403,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,여,30대,2092610,251,8337,2017-02-16
2015-07,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,20대,274700,33,8324,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,여,40대,548500,66,8311,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,남,40대,323600,39,8297,2017-02-16
2015-07,내국인 관광객,제주시,노형동,약국,여,20대,1632250,198,8244,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,남,30대,1144480,140,8175,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,스넥,여,20대,153900,19,8100,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,여,30대,782200,97,8064,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,여,30대,342100,43,7956,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,의원,여,50대,117800,15,7853,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,남,30대,305000,39,7821,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,의원,남,40대,93500,12,7792,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,남,30대,728520,94,7750,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,의원,남,30대,121500,16,7594,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,스넥,여,20대,2074110,274,7570,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,여,30대,1139400,153,7447,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,남,40대,332330,45,7385,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,남,30대,225300,31,7268,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,남,30대,652800,90,7253,2017-02-16
2015-07,내국인 관광객,제주시,노형동,의원,여,50대,627350,87,7211,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,약국,여,30대,129000,18,7167,2017-02-16
2015-07,내국인 관광객,제주시,이도2동,기타음료식품,여,20대,126400,18,7022,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,남,20대,526600,75,7021,2017-02-16
2015-07,내국인 관광객,제주시,용담2동,약국,여,20대,1229800,176,6988,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,여,20대,206830,30,6894,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,의원,여,30대,206900,31,6674,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,여,40대,330200,51,6475,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,여,30대,271300,42,6460,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,여,30대,522500,85,6147,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,남,20대,252000,42,6000,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,약국,남,20대,125100,21,5957,2017-02-16
2015-07,내국인 관광객,서귀포시,대륜동,약국,여,20대,384900,66,5832,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,약국,여,40대,62500,11,5682,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,여,20대,460480,86,5354,2017-02-16
2015-07,내국인 관광객,서귀포시,성산읍,약국,남,20대,256000,48,5333,2017-02-16
2015-07,내국인 관광객,서귀포시,남원읍,약국,남,30대,127100,24,5296,2017-02-16
2015-07,내국인 관광객,제주시,삼도2동,의원,남,40대,68700,13,5285,2017-02-16
2015-07,내국인 관광객,제주시,노형동,기타음료식품,남,20대,82840,16,5178,2017-02-16
2015-07,내국인 관광객,제주시,애월읍,약국,여,20대,138800,28,4957,2017-02-16
2015-07,내국인 관광객,제주시,연동,기타음료식품,남,20대,75500,17,4441,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,여,50대,19889000,74,268770,2017-02-16
2015-08,내국인 관광객,제주시,노형동,정장(여성),남,40대,3824900,19,201311,2017-02-16
2015-08,내국인 관광객,제주시,노형동,정장(여성),여,40대,9740900,50,194818,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,남,50대,16477000,92,179098,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,남,40대,10410000,71,146620,2017-02-16
2015-08,내국인 관광객,제주시,이도2동,스포츠레져용품,남,50대,2888000,20,144400,2017-02-16
2015-08,내국인 관광객,제주시,연동,정장(여성),여,50대,3309700,23,143900,2017-02-16
2015-08,내국인 관광객,제주시,노형동,스포츠레져용품,남,40대,2123900,15,141593,2017-02-16
2015-08,내국인 관광객,제주시,연동,정장(여성),남,40대,5075100,37,137165,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,여,40대,9348000,73,128055,2017-02-16
2015-08,내국인 관광객,제주시,연동,농축수산품,남,50대,6268300,49,127924,2017-02-16
2015-08,내국인 관광객,제주시,노형동,정장(여성),남,30대,1198000,11,108909,2017-02-16
2015-08,내국인 관광객,제주시,연동,스포츠레져용품,여,50대,8327600,77,108151,2017-02-16
2015-08,내국인 관광객,제주시,용담2동,스포츠레져용품,남,20대,3053000,29,105276,2017-02-16
2015-08,내국인 관광객,제주시,노형동,안경,여,40대,1133000,11,103000,2017-02-16
2015-08,내국인 관광객,제주시,이도2동,농축수산품,남,50대,12246830,122,100384,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,안경,남,40대,1498000,15,99867,2017-02-16
2015-08,내국인 관광객,제주시,연동,스포츠레져용품,남,50대,13005600,136,95629,2017-02-16
2015-08,내국인 관광객,제주시,삼도2동,의원,여,40대,1301500,14,92964,2017-02-16
2015-08,내국인 관광객,제주시,용담2동,농축수산품,남,50대,33124050,370,89524,2017-02-16
2015-08,내국인 관광객,제주시,삼도2동,스포츠레져용품,여,50대,2836600,32,88644,2017-02-16
2015-08,내국인 관광객,서귀포시,예래동,기념품 점,남,50대,2078100,24,86588,2017-02-16
2015-08,내국인 관광객,제주시,연동,악세 사리,남,30대,2162200,25,86488,2017-02-16
2015-08,내국인 관광객,제주시,연동,스포츠레져용품,여,40대,10554910,123,85812,2017-02-16
2015-08,내국인 관광객,제주시,연동,안경,남,40대,1953100,23,84917,2017-02-16
2015-08,내국인 관광객,서귀포시,남원읍,농축수산품,남,50대,5399100,64,84361,2017-02-16
2015-08,내국인 관광객,제주시,연동,정장(여성),여,30대,7924300,94,84301,2017-02-16
2015-08,내국인 관광객,서귀포시,남원읍,농축수산품,여,40대,5611000,68,82515,2017-02-16
2015-08,내국인 관광객,제주시,연동,정장(여성),여,40대,4403800,54,81552,2017-02-16
2015-08,내국인 관광객,제주시,연동,스포츠레져용품,여,30대,13660200,168,81311,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,안경,여,20대,888000,11,80727,2017-02-16
2015-08,내국인 관광객,제주시,노형동,안경,남,40대,1533000,19,80684,2017-02-16
2015-08,내국인 관광객,제주시,연동,신   발,남,40대,1119800,14,79986,2017-02-16
2015-08,내국인 관광객,제주시,연동,악세 사리,남,50대,1029800,13,79215,2017-02-16
2015-08,내국인 관광객,제주시,노형동,안경,남,30대,1336000,17,78588,2017-02-16
2015-08,내국인 관광객,제주시,연동,농축수산품,여,40대,4400471,56,78580,2017-02-16
2015-08,내국인 관광객,서귀포시,남원읍,골프 용품,남,50대,855000,11,77727,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,여,30대,6391000,83,77000,2017-02-16
2015-08,내국인 관광객,제주시,이도2동,농축수산품,여,50대,12246170,160,76539,2017-02-16
2015-08,내국인 관광객,제주시,용담2동,스포츠레져용품,남,40대,1048500,14,74893,2017-02-16
2015-08,내국인 관광객,제주시,삼도2동,정장(여성),여,30대,2089100,28,74611,2017-02-16
2015-08,내국인 관광객,제주시,연동,스포츠레져용품,남,40대,13133800,181,72562,2017-02-16
2015-08,내국인 관광객,제주시,이도2동,스포츠레져용품,남,20대,940400,13,72338,2017-02-16
2015-08,내국인 관광객,제주시,이도2동,정장(여성),여,40대,1581000,22,71864,2017-02-16
2015-08,내국인 관광객,제주시,삼도2동,농축수산품,남,50대,715000,10,71500,2017-02-16
2015-08,내국인 관광객,서귀포시,대륜동,농축수산품,남,30대,5499000,77,71416,2017-02-16
